;t;ax;ay;az;vx;vy;vz
260;1.312323546927401;0.0;16.144503511267978;160.72119825508307;0.0;18.1334182023851;190.74073017440637
261;1.3173709451848141;0.0;16.136656255112594;160.57873425488305;0.0;18.214901925022243;191.55180979866424
262;1.3224183434422272;0.0;16.130358885207265;160.44205145604255;0.0;18.29635778727744;192.3622705234685
263;1.3274657416996403;0.0;16.12532590530022;160.30887702994463;0.0;18.37778578087514;193.1720608049086
264;1.3325131399570533;0.0;16.12118668800609;160.17606063422434;0.0;18.459186107078402;193.98113165468843
265;1.3375605382144664;0.0;16.117619754127507;160.0410510637424;0.0;18.54055947907799;194.78944236072238
266;1.3426079364718795;0.0;16.114531846728678;159.904079239379;0.0;18.621908987228583;195.59699064195485
267;1.3476553347292926;0.0;16.111895904069506;159.76618302948296;0.0;18.703238411374247;196.40378536413735
268;1.3527027329867058;0.0;16.109681291915003;159.6283667397553;0.0;18.784551479808673;197.209835327223
269;1.357750131244119;0.0;16.107768458497294;159.49079883216652;0.0;18.86585063846231;198.0151476673534
270;1.362797529501532;0.0;16.10594511227109;159.35277599504462;0.0;18.947136995778195;198.81972778533745
271;1.367844927758945;0.0;16.103994617511265;159.2135540806837;0.0;19.028411597543528;199.6235810007021
272;1.3728923260163581;0.0;16.10174041667093;159.07280192367608;0.0;19.109675196198733;200.42671452774647
273;1.3779397242737712;0.0;16.09915811748427;158.9317563332634;0.0;19.19092743043119;201.22914277467277
274;1.3829871225311843;0.0;16.096259434661018;158.79202618005326;0.0;19.272167674648202;202.03088185670921
275;1.3880345207885973;0.0;16.093056083188543;158.65522033492545;0.0;19.353395303253958;202.8319478891587
276;1.3930819190460104;0.0;16.089571741635584;158.52295939864817;0.0;19.43460955689451;203.63236020475426
277;1.3981293173034235;0.0;16.085873911935778;158.39690693932218;0.0;19.515809186251268;204.43214992188183
278;1.4031767155608366;0.0;16.082040127702815;158.2787363607725;0.0;19.596992829847018;205.23135085680093
279;1.4082241138182496;0.0;16.07814791795804;158.17012100784487;0.0;19.678159126179587;206.02999682561136
280;1.4132715120756627;0.0;16.074201367147708;158.07179097855627;0.0;19.759306314577294;206.8281190898626
281;1.4183189103330758;0.0;16.069944977558904;157.98114256378997;0.0;19.84043122354564;207.62573988231392
282;1.4233663085904888;0.0;16.065065930153892;157.8948358780978;0.0;19.921530370050107;208.42287944197332
283;1.428413706847902;0.0;16.059251417361452;157.80953113158753;0.0;20.002600271036435;209.2195580073729
284;1.433461105105315;0.0;16.05227709953821;157.72262577851168;0.0;20.08363729121067;210.01579214457513
285;1.438508503362728;0.0;16.04422036494507;157.63403171125006;0.0;20.164637276051508;210.81158589435145
286;1.4435559016201411;0.0;16.035222871150665;157.54419640803798;0.0;20.24559596044005;211.6069406295338
287;1.4486032998775542;0.0;16.02542627775385;157.45356734246636;0.0;20.32650907936139;212.4018577227847
288;1.4536506981349673;0.0;16.014981065164147;157.36257180910903;0.0;20.407372819650863;213.19633781059716
289;1.4586980963923804;0.0;16.00406674766546;157.27157068290228;0.0;20.48818485541786;213.99037910634746
290;1.4637454946497934;0.0;15.992868804474801;157.18091119304253;0.0;20.568943166328317;214.7839793255891
291;1.4687928929072067;0.0;15.981572701591881;157.0909404189554;0.0;20.649645732206963;215.5771361829744
292;1.4738402911646198;0.0;15.970328090619551;157.00159961230221;0.0;20.730290963141474;216.3698449517074
293;1.4788876894220329;0.0;15.959170839392048;156.91154069373553;0.0;20.810878636182167;217.16209314841322
294;1.483935087679446;0.0;15.948114270686945;156.81916011653317;0.0;20.89140879922861;217.9538667528325
295;1.488982485936859;0.0;15.93717170728182;156.72285433397298;0.0;20.971881500180373;218.7451517447059
296;1.494029884194272;0.0;15.926299000462304;156.62054228051142;0.0;21.052296506390125;219.5359265973405
297;1.4990772824516851;0.0;15.915187781194902;156.50794753824655;0.0;21.132652295419923;220.32613527385075
298;1.5041246807090982;0.0;15.903453797272313;156.38016319157234;0.0;21.212946974408368;221.1157118261415
299;1.5091720789665113;0.0;15.890749524480801;156.23269219461204;0.0;21.293178763419114;221.90459128504833
300;1.5142194772239244;0.0;15.877372050674715;156.06823078462523;0.0;21.37334786466975;222.6927258746234
301;1.5192668754813374;0.0;15.864168230293387;155.89561009286487;0.0;21.453456170886078;223.48008248239879
302;1.5243142737387505;0.0;15.852001471666846;155.7238475041087;0.0;21.533505630034206;224.26662848357697
303;1.5293616719961636;0.0;15.8413841831395;155.558548860406;0.0;21.6134985460096;225.05233715823277
304;1.5344090702535766;0.0;15.831972174243663;155.39699429563453;0.0;21.693438091336407;225.83719619700196
305;1.5394564685109897;0.0;15.823293036345918;155.23521772780626;0.0;21.773327568557622;226.6211954475342
306;1.5445038667684028;0.0;15.814911884005381;155.0696927579561;0.0;21.85317019480296;227.40432565766002
307;1.5495512650258159;0.0;15.8066940375014;154.90041068776299;0.0;21.932968503850105;228.18658477713956
308;1.554598663283229;0.0;15.798648878203725;154.72905087398408;0.0;22.012724701553456;228.96797421175594
309;1.559646061540642;0.0;15.790784588421362;154.5572823441914;0.0;22.092440964084936;229.74849537267355
310;1.564693459798055;0.0;15.783018370364223;154.38586856290792;0.0;22.172118276587554;230.52814896140598
311;1.5697408580554681;0.0;15.775143760543362;154.2143420981372;0.0;22.2517560052852;231.30693471486617
312;1.5747882563128812;0.0;15.76694545553771;154.04214753033426;0.0;22.33135340067739;232.08485230101508
313;1.5798356545702943;0.0;15.758255605057169;153.86914673286216;0.0;22.41090949408135;232.86190328575967
314;1.5848830528277074;0.0;15.749101899746002;153.69692112515963;0.0;22.49042241362601;233.6380970559062
315;1.5899304510851207;0.0;15.739562390541005;153.5274949845442;0.0;22.569890054830072;234.4134450124825
316;1.5949778493425337;0.0;15.729704979902197;153.36275562498034;0.0;22.64931025870676;235.18795848709553
317;1.6000252475999468;0.0;15.719444128953162;153.20251952694255;0.0;22.72868004217344;235.96164776171082
318;1.6050726458573599;0.0;15.70857536119303;153.04499799708663;0.0;22.807995783362628;236.73452230468072
319;1.610120044114773;0.0;15.696891592961295;152.8883641544245;0.0;22.88725384386637;237.50659156077288
320;1.615167442372186;0.0;15.684285698585178;152.73154003285939;0.0;22.96645061469693;238.27786450891833
321;1.620214840629599;0.0;15.670870678845313;152.57509691897224;0.0;23.045582551655432;239.04834910218767
322;1.6252622388870122;0.0;15.65678887580665;152.41982593294858;0.0;23.124646119178898;239.81805315691156
323;1.6303096371444252;0.0;15.642172721278602;152.26634864403664;0.0;23.20363787033666;240.5869837687098
324;1.6353570354018383;0.0;15.627084150218721;152.11408051662997;0.0;23.28255498868626;241.35514290640705
325;1.6404044336592514;0.0;15.61155454415237;151.96191428762543;0.0;23.361394931039687;242.12253031686782
326;1.6454518319166644;0.0;15.595616850107264;151.8087550302391;0.0;23.440155179787837;242.88914565546133
327;1.6504992301740775;0.0;15.579362772850061;151.6540103706752;0.0;23.51883406905722;243.65498570541314
328;1.6555466284314906;0.0;15.562956584147482;151.4977085982779;0.0;23.597430984885122;244.42004370279324
329;1.6605940266889037;0.0;15.546567044824167;151.33991639882595;0.0;23.675945378390292;245.1843126642494
330;1.6656414249463167;0.0;15.530359968741235;151.18077216042087;0.0;23.754377199367838;245.94778620948804
331;1.6706888232037298;0.0;15.514490282763523;151.02067916175835;0.0;23.832728239877895;246.7104601861008
332;1.6757362214611429;0.0;15.499110400252682;150.86010183736957;0.0;23.9110007173081;247.47233095603576
333;1.680783619718556;0.0;15.484364588009827;150.6994525924312;0.0;23.989196882005892;248.23339469341408
334;1.685831017975969;0.0;15.470290157311549;150.53846074299594;0.0;24.067319417045187;248.993645106391
335;1.690878416233382;0.0;15.456849114279967;150.37637465630888;0.0;24.145371310173598;249.75307416688676
336;1.6959258144907952;0.0;15.4440015517417;150.2124327973459;0.0;24.223355551422692;250.5116737770595
337;1.7009732127482082;0.0;15.431676488662912;150.04588565469484;0.0;24.301274760887278;251.269432792908
338;1.7060206110056215;0.0;15.419747474807833;149.87600518000423;0.0;24.379130898296914;252.02633463280483
339;1.7110680092630346;0.0;15.408082319063956;149.70206554627754;0.0;24.45692585503557;252.7823621523466
340;1.7161154075204477;0.0;15.39656956151077;149.523641530184;0.0;24.53466143584654;253.53749933005668
341;1.7211628057778607;0.0;15.385200739182007;149.34180137109416;0.0;24.612339015023842;254.29173572339676
342;1.7262102040352738;0.0;15.37399931481492;149.15807623320757;0.0;24.68995983343623;255.04506261911789
343;1.7312576022926869;0.0;15.36298087060314;148.9739238928407;0.0;24.767525058979576;255.79747129597854
344;1.7363050005501;0.0;15.352030415208265;148.7895853223147;0.0;24.84503465261167;256.5489528917768
345;1.741352398807513;0.0;15.340925631390299;148.60430133270947;0.0;24.922487583238425;257.2994984284474
346;1.746399797064926;0.0;15.329441728220274;148.41728965493655;0.0;24.999882790574897;258.0490989699431
