t,wx,wy,wz
34.734500754874965,-0.014125777099186484,0.0,0.0
34.824579801416654,-0.01403490025111391,0.0,0.0
34.91465884795834,-0.01395602673924618,0.0,0.0
34.98914014096065,-0.01377923192755189,0.0,0.0
35.06362143396296,-0.013490891275865427,0.0,0.0
35.138102726965265,-0.013189074630778777,0.0,0.0
35.21258401996757,-0.0129956639430465,0.0,0.0
35.28706531296988,-0.01293651270678758,0.0,0.0
35.36154660597219,-0.012915599557745901,0.0,0.0
35.436027898974494,-0.012808576282461837,0.0,0.0
35.50730057042055,-0.012606089776876507,0.0,0.0
35.5785732418666,-0.012372802835786874,0.0,0.0
35.64984591331265,-0.012183611279793479,0.0,0.0
35.732989058705634,-0.012040570785988162,0.0,0.0
35.816132204098615,-0.011943249157116856,0.0,0.0
35.899275349491596,-0.01184602574927548,0.0,0.0
36.00613749098606,-0.011660445295405464,0.0,0.0
36.11299963248053,-0.011432521909876252,0.0,0.0
36.219861773975,-0.011219793099993521,0.0,0.0
36.37537711425965,-0.01097190956849001,0.0,0.0
36.5308924545443,-0.010746551388302902,0.0,0.0
36.68640779482895,-0.010512445931698556,0.0,0.0
36.968819138244754,-0.010087845368352952,0.0,0.0
37.19561504510135,-0.009764204820052694,0.0,0.0
37.38115853251099,-0.009544777987397704,0.0,0.0
37.566702019920626,-0.009305703938005297,0.0,0.0
37.752245507330265,-0.009081195900735008,0.0,0.0
37.988705382663554,-0.008795989184721291,0.0,0.0
38.22516525799684,-0.008536752522376572,0.0,0.0
38.46162513333013,-0.008290655054090233,0.0,0.0
38.7375011418209,-0.008011749823875624,0.0,0.0
39.01337715031167,-0.007754517364889059,0.0,0.0
39.28925315880244,-0.00749956868144639,0.0,0.0
39.56512916729321,-0.0072615217085711965,0.0,0.0
40.074593620723526,-0.006853650203495411,0.0,0.0
40.584058074153845,-0.006481544578810605,0.0,0.0
41.09352252758416,-0.006138187049044165,0.0,0.0
41.60298698101448,-0.0058234332659265016,0.0,0.0
42.23888769536867,-0.005464574102166337,0.0,0.0
42.87478840972285,-0.0051469637728684655,0.0,0.0
43.51068912407704,-0.004850449785342461,0.0,0.0
44.146589838431225,-0.004580563457832702,0.0,0.0
44.78249055278541,-0.0043358751465268335,0.0,0.0
45.4183912671396,-0.00411227547341296,0.0,0.0
46.05429198149378,-0.0039055049422032943,0.0,0.0
46.81671782369467,-0.0036801087196128364,0.0,0.0
47.57914366589555,-0.0034728219768397277,0.0,0.0
48.341569508096434,-0.0032895813158416833,0.0,0.0
49.10399535029732,-0.003109184885762794,0.0,0.0
49.8664211924982,-0.002959788504274875,0.0,0.0
